,Price,# of Beds,# of Baths,Address,City,Zip Code
2036,"$195,000",3 Bd,2 bath,1944 N Ruby Road,"Irving, TX",75060
2037,"$207,000",2 Bd,3 bath,2320 Northlake Court,"Irving, TX",75038
2038,"$230,000",3 Bd,2 bath,3810 Bremerton,"Irving, TX",75062
2039,"$234,900",3 Bd,2 bath,2302 Anderson Street,"Irving, TX",75062
2040,"$245,000",3 Bd,3 bath,3612 Vienna Street,"Irving, TX",75038
2041,"$249,999",3 Bd,3 bath,111 Seva Court,"Irving, TX",75061
2042,"$275,000",3 Bd,2 bath,4125 Astoria Street,"Irving, TX",75062
2043,"$284,950",4 Bd,2 bath,1422 Addington Street,"Irving, TX",75062
2044,"$299,000",3 Bd,3 bath,700 Irongate Circle,"Irving, TX",75060
2045,"$325,000",4 Bd,3 bath,1319 Glenbrook Drive,"Irving, TX",75061
2046,"$325,000",4 Bd,2 bath,3829 Twin Falls Street,"Irving, TX",75062
2047,"$338,777",3 Bd,3 bath,311 Red River Trail,"Irving, TX",75063
2048,"$375,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2049,"$379,999",3 Bd,2 bath,8904 Crescent Court,"Irving, TX",75063
2050,"$399,900",4 Bd,3 bath,3706 Devonshire Court E,"Irving, TX",75062
2051,"$475,000",4 Bd,4 bath,2126 Aquilla Court,"Irving, TX",75062
2052,"$550,000",3 Bd,3 bath,1904 Remington Drive,"Irving, TX",75063
2053,"$550,000",3 Bd,3 bath,232 Skystone Drive,"Irving, TX",75038
2054,"$569,000",4 Bd,4 bath,4426 Saint Andrews Boulevard,"Irving, TX",75038
2055,"$799,000",4 Bd,4 bath,400 Sewell Court,"Irving, TX",75038
2056,"$205,000",3 Bd,1 bath,1814 Bradford Street,"Irving, TX",75061
2057,"$217,000",3 Bd,2 bath,2508 W Rochelle Drive,"Irving, TX",75062
2058,"$255,000",3 Bd,2 bath,1612 Rusdell Drive,"Irving, TX",75060
2059,"$269,999",3 Bd,2 bath,1726 Cypress Drive,"Irving, TX",75061
2060,"$344,000",2 Bd,3 bath,559 W Royal Lane,"Irving, TX",75039
2061,"$344,900",3 Bd,3 bath,6843 Deseo,"Irving, TX",75039
2062,"$349,900",3 Bd,2 bath,1026 Pedernales Trail,"Irving, TX",75063
2063,"$349,990",3 Bd,3 bath,309 Sheridan Trail,"Irving, TX",75063
2064,"$440,000",4 Bd,4 bath,5203 Montego Bay Drive,"Irving, TX",75038
2065,"$464,900",4 Bd,"4 bath
    | 2,998",1621 Shadow LN,"Irving, TX",75060
2066,"$464,900",4 Bd,4 bath,1621 Shadow Lane,"Irving, TX",75060
2067,"$470,000",4 Bd,3 bath,5215 Montego Bay Drive,"Irving, TX",75038
2068,"$480,000",3 Bd,4 bath,8710 Broken Point Drive,"Irving, TX",75063
2069,"$699,000",4 Bd,4 bath,6527 Barcelona,"Irving, TX",75039
2070,"$169,900",2 Bd,2 bath,4557 N O Connor Road,"Irving, TX",75062
2071,"$215,000",3 Bd,2 bath,2621 Marta Drive,"Irving, TX",75060
2072,"$225,000",2 Bd,3 bath,2009 Wilshire Drive,"Irving, TX",75061
2073,"$309,900",3 Bd,2 bath,1576 Angie Lane,"Irving, TX",75060
2074,"$309,990",3 Bd,4 bath,3657 Vienna Street,"Irving, TX",75038
2075,"$315,000",2 Bd,3 bath,545 Via Amalfi,"Irving, TX",75039
2076,"$399,900",3 Bd,3 bath,8124 Crabapple Lane,"Irving, TX",75063
2077,"$449,900",5 Bd,3 bath,3206 Salinas Court,"Irving, TX",75062
2078,"$504,900",3 Bd,4 bath,625 Dalton Lane,"Irving, TX",75039
2079,"$244,900",3 Bd,2 bath,717 Goodyear Street,"Irving, TX",75062
2080,"$315,999",2 Bd,3 bath,1543 Camino Lago,"Irving, TX",75039
2081,"$364,990",3 Bd,3 bath,1209 Saint Monet Drive,"Irving, TX",75038
2082,"$379,990",3 Bd,4 bath,658 Arbol,"Irving, TX",75039
2083,"$475,000",4 Bd,4 bath,3576 Hathaway Court,"Irving, TX",75062
2084,"$549,000",4 Bd,3 bath,4413 Caesar Lane,"Irving, TX",75038
2085,"$575,000",4 Bd,3 bath,2119 N Hill Drive,"Irving, TX",75038
2086,"$575,000",5 Bd,5 bath,500 Evergreen Oak Circle,"Irving, TX",75063
2087,"$575,000",5 Bd,4 bath,2201 Pistachio Drive,"Irving, TX",75063
2088,"$208,000",3 Bd,1 bath,1549 John Smith Drive,"Irving, TX",75061
2089,"$209,900",3 Bd,2 bath,2500 William Brewster Drive,"Irving, TX",75062
2090,"$230,000",5 Bd,2 bath,4001 Yellowstone Street,"Irving, TX",75062
2091,"$260,000",3 Bd,2 bath,3113 Lark Lane,"Irving, TX",75062
2092,"$287,500",3 Bd,2 bath,1840 Pilgrim Drive,"Irving, TX",75061
2093,"$299,900",3 Bd,2 bath,3031 Stallion Crossing,"Irving, TX",75060
2094,"$319,900",3 Bd,2 bath,2420 Briarcliff Drive,"Irving, TX",75062
2095,"$343,000",3 Bd,3 bath,452 Renaissance Lane,"Irving, TX",75060
2096,"$350,000",4 Bd,3 bath,200 Irongate Circle,"Irving, TX",75060
2097,"$375,000",3 Bd,4 bath,561 W Royal Lane,"Irving, TX",75039
2098,"$415,000",3 Bd,3 bath,9919 Hennings Street,"Irving, TX",75063
2099,"$477,000",4 Bd,3 bath,215 Harper Street,"Irving, TX",75063
2100,"$479,000",3 Bd,3 bath,7047 Nueces Drive,"Irving, TX",75039
2101,"$539,000",3 Bd,3 bath,4878 Cloudcroft Lane,"Irving, TX",75038
2102,"$225,000",3 Bd,2 bath,1910 Etain Road,"Irving, TX",75060
2103,"$236,000",1 Bd,1 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2104,"$599,999",3 Bd,3 bath,300 Hawn Court,"Irving, TX",75038
2105,"$175,000",3 Bd,2 bath,4427 Westminster Drive,"Irving, TX",75038
2106,"$249,000",4 Bd,2 bath,1811 Dennis,"Irving, TX",75062
2107,"$412,990",4 Bd,3 bath,4115 Napoli Way,"Irving, TX",75038
2108,"$524,900",3 Bd,4 bath,737 Sid Rich Drive,"Irving, TX",75039
2109,"$600,000",3 Bd,3 bath,3819 Cabeza De Vaca Circle,"Irving, TX",75062
2110,"$789,000",5 Bd,5 bath,3824 Roosevelt Drive,"Irving, TX",75063
2111,"$205,000",3 Bd,3 bath,1114 Carrington Court,"Irving, TX",75060
2112,"$245,000",3 Bd,2 bath,3217 Konet Street,"Irving, TX",75060
2113,"$375,000",2 Bd,3 bath,564 Ballustrade Drive,"Irving, TX",75039
2114,"$385,000",3 Bd,2 bath,507 Cox Drive,"Irving, TX",75062
2115,"$950,734",4 Bd,4 bath,4306 Saint Andrews Boulevard,"Irving, TX",75038
2116,"$215,000",3 Bd,2 bath,1101 Patricia Street,"Irving, TX",75060
2117,"$215,000",4 Bd,2 bath,2211 Dewitt Street,"Irving, TX",75062
2118,"$218,000",3 Bd,1 bath,1513 Belmead Lane,"Irving, TX",75061
2119,"$224,900",3 Bd,2 bath,1817 Puritan Drive,"Irving, TX",75061
2120,"$229,000",3 Bd,1 bath,1433 Meadowbrook Lane,"Irving, TX",75061
2121,"$264,000",2 Bd,3 bath,2517 Corbeau Drive,"Irving, TX",75038
2122,"$309,900",3 Bd,2 bath,400 Holly Tree Court,"Irving, TX",75063
2123,"$324,900",2 Bd,3 bath,691 Senda,"Irving, TX",75039
2124,"$330,000",4 Bd,3 bath,121 W 11th Street,"Irving, TX",75060
2125,"$350,000",3 Bd,3 bath,725 Ridgecrest Drive,"Irving, TX",75060
2126,"$360,000",2 Bd,4 bath,6461 Naples Drive,"Irving, TX",75039
2127,"$365,000",3 Bd,3 bath,1227 Saint Monet Drive,"Irving, TX",75038
2128,"$389,900",3 Bd,4 bath,627 Via Ravello,"Irving, TX",75039
2129,"$424,990",4 Bd,3 bath,1401 N. Britain Road,"Irving, TX",75061
2130,"$524,900",3 Bd,4 bath,722 Will Rice Avenue,"Irving, TX",75039
2131,"$525,000",4 Bd,4 bath,3354 Ricci Lane,"Irving, TX",75062
2132,"$525,000",4 Bd,"4 bath
    | 3,449",3354 Ricci LN,"Irving, TX",75062
2133,"$149,000",3 Bd,2 bath,1420 Abbott Drive,"Irving, TX",75060
2134,"$199,000",3 Bd,2 bath,2406 Morgan Street,"Irving, TX",75062
2135,"$205,000",3 Bd,1 bath,4013 Rainier Street,"Irving, TX",75062
2136,"$249,999",3 Bd,2 bath,100 Kimili Court,"Irving, TX",75060
2137,"$289,999",2 Bd,3 bath,6631 Via Positano,"Irving, TX",75039
2138,"$350,000",3 Bd,"3 bath
    | 2,732",725 Ridgecrest DR,"Irving, TX",75060
2139,"$384,000",4 Bd,3 bath,300 Casa Grande Court,"Irving, TX",75061
2140,"$385,000",4 Bd,2 bath,732 Cimarron Trail,"Irving, TX",75063
2141,"$450,000",4 Bd,3 bath,9725 Cliffside Drive,"Irving, TX",75063
2142,"$1,180,000",5 Bd,6 bath,1912 Cottonwood Valley Circle S,"Irving, TX",75038
2143,"$174,900",1 Bd,2 bath,683 Cimarron Trail,"Irving, TX",75063
2144,"$220,000",3 Bd,2 bath,1624 W 6th Street,"Irving, TX",75060
2145,"$279,000",4 Bd,2 bath,1514 W Grauwyler Road,"Irving, TX",75061
2146,"$319,990",3 Bd,3 bath,4439 Samarth Street,"Irving, TX",75061
2147,"$375,000",3 Bd,3 bath,500 Bordeaux Square,"Irving, TX",75038
2148,"$430,000",4 Bd,3 bath,3108 Wingren Road,"Irving, TX",75062
2149,"$619,900",3 Bd,4 bath,101 Decker Court,"Irving, TX",75062
2150,"$195,000",3 Bd,2 bath,1201 Fairdale Street,"Irving, TX",75062
2151,"$242,000",4 Bd,2 bath,301 W 15th Street,"Irving, TX",75060
2152,"$284,000",3 Bd,3 bath,3645 Vienna Street,"Irving, TX",75038
2153,"$395,000",3 Bd,2 bath,8508 Mill Creek Road,"Irving, TX",75063
2154,"$498,000",4 Bd,4 bath,1516 Camino Lago,"Irving, TX",75039
2155,"$655,000",5 Bd,4 bath,4714 Alcazar Court,"Irving, TX",75062
2156,"$118,000",2 Bd,"2 bath
    | 1,094",1813 E Grauwyler RD 143,"Irving, TX",75061
2157,"$140,000",0 Bd,0 bath,9 Bukhari Court,"Irving, TX",75061
2158,"$145,000",0 Bd,0 bath,10 Bukhari Court,"Irving, TX",75061
2159,"$320,000",2 Bd,3 bath,1955 Lantana Lane,"Irving, TX",75063
2160,"$550,000",4 Bd,3 bath,1215 Harbor Dune Court,"Irving, TX",75063
2161,"$575,000",5 Bd,3 bath,9611 Wolf Creek Drive,"Irving, TX",75063
2162,"$1,095,000",3 Bd,4 bath,4765 Cloudcroft Lane,"Irving, TX",75038
2163,"$235,000",3 Bd,2 bath,3013 W Rochelle Road,"Irving, TX",75062
2164,"$299,000",4 Bd,3 bath,2026 Woodoak Drive,"Irving, TX",75060
2165,"$387,000",3 Bd,2 bath,9611 Cliffside Drive,"Irving, TX",75063
2166,"$625,000",4 Bd,4 bath,6204 Saddlebrook Way,"Irving, TX",75039
2167,"$1,495,000",4 Bd,6 bath,4553 Byron Circle,"Irving, TX",75038
2168,"$120,000",2 Bd,2 bath,932 Turtle Cove,"Irving, TX",75060
2169,"$237,000",3 Bd,2 bath,2408 Mcclure Street,"Irving, TX",75062
2170,"$249,500",3 Bd,2 bath,3025 Steven Street,"Irving, TX",75062
2171,"$279,990",0 Bd,0 bath,2150 Kimbrough Drive,"Irving, TX",75038
2172,"$430,000",3 Bd,3 bath,600 Rockingham Drive,"Irving, TX",75063
2173,"$479,900",5 Bd,4 bath,1000 Brushwood Drive,"Irving, TX",75063
2174,"$550,000",3 Bd,4 bath,2300 Creekside Circle N,"Irving, TX",75063
2175,"$164,900",3 Bd,1 bath,2429 W 6th Street,"Irving, TX",75060
2176,"$1,995,000",0 Bd,0 bath,1929 S Macarthur Boulevard,"Irving, TX",75060
2177,"$245,000",3 Bd,2 bath,3315 Hillside Lane,"Irving, TX",75062
2178,"$357,000",3 Bd,2 bath,936 Old Mill Circle,"Irving, TX",75061
2179,"$400,000",3 Bd,4 bath,616 Crest Ridge Drive,"Irving, TX",75061
2180,"$469,000",3 Bd,2 bath,3433 Begonia Lane,"Irving, TX",75038
2181,"$649,000",5 Bd,4 bath,7200 Comal Drive,"Irving, TX",75039
2182,"$195,000",3 Bd,2 bath,1506 Ronne Drive,"Irving, TX",75060
2183,"$197,500",2 Bd,3 bath,418 Santa Fe Trail,"Irving, TX",75063
2184,"$300,000",3 Bd,3 bath,6442 Love Drive,"Irving, TX",75039
2185,"$499,900",4 Bd,4 bath,506 Bellah Drive,"Irving, TX",75062
2186,"$129,000",2 Bd,2 bath,3645 W Northgate Drive,"Irving, TX",75062
2187,"$409,000",4 Bd,3 bath,313 Santa Clara Street,"Irving, TX",75062
2188,"$500,000",4 Bd,3 bath,6321 Saddlebrook Way,"Irving, TX",75039
2189,"$205,000",1 Bd,1 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2190,"$295,999",2 Bd,3 bath,1926 Loma Alta Drive,"Irving, TX",75063
2191,"$370,000",4 Bd,4 bath,601 Poplar Lane,"Irving, TX",75063
2192,"$542,263",3 Bd,4 bath,6824 Verandah Way,"Irving, TX",75039
2193,"$1,075,000",4 Bd,4 bath,4447 Lena Lane,"Irving, TX",75038
2194,"$160,000",2 Bd,2 bath,4266 Madera Road,"Irving, TX",75038
2195,"$275,000",2 Bd,3 bath,2539 Champagne Drive,"Irving, TX",75038
2196,"$565,000",5 Bd,4 bath,7405 Bradford Pear Drive,"Irving, TX",75063
2197,"$385,000",3 Bd,4 bath,6411 Las Colinas Boulevard,"Irving, TX",75039
2198,"$199,000",3 Bd,2 bath,613 Campana Court,"Irving, TX",75061
2199,"$355,000",5 Bd,4 bath,3552 Manesh Drive,"Irving, TX",75062
2200,"$729,000",5 Bd,5 bath,4704 Almeria Court,"Irving, TX",75062
2201,"$995,000",5 Bd,7 bath,614 Lake Point Drive,"Irving, TX",75039
2202,"$425,000",2 Bd,3 bath,4340 Castle Rock Court,"Irving, TX",75038
2203,"$268,900",3 Bd,2 bath,2743 Cartwright Street,"Irving, TX",75062
2204,"$139,500",2 Bd,2 bath,905 Turtle Cove,"Irving, TX",75060
2205,"$175,000",0 Bd,2 bath,2804 Cibola Drive,"Irving, TX",75062
2206,"$379,655",3 Bd,3 bath,9818 Romo Street,"Irving, TX",75063
2207,"$389,000",2 Bd,"2 bath
    | 1,376",330 Las Colinas Boulevard Unit# 822,"Irving, TX",75039
2208,"$389,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2209,"$395,005",3 Bd,3 bath,234 Woodson Street,"Irving, TX",75063
2210,"$415,395",4 Bd,3 bath,9807 Romo Street,"Irving, TX",75063
2211,"$418,600",3 Bd,3 bath,9806 Romo Street,"Irving, TX",75063
2212,"$425,990",4 Bd,3 bath,242 Woodson Street,"Irving, TX",75603
2213,"$433,990",4 Bd,3 bath,250 Woodson Street,"Irving, TX",75063
2214,"$437,740",4 Bd,3 bath,259 Woodson Street,"Irving, TX",75063
2215,"$440,855",4 Bd,3 bath,246 Woodson Street,"Irving, TX",75063
2216,"$454,990",4 Bd,3 bath,209 Woodson Street,"Irving, TX",75063
2217,"$471,990",4 Bd,4 bath,222 Woodson Street,"Irving, TX",75063
2218,"$472,090",4 Bd,4 bath,9819 Romo Street,"Irving, TX",75063
2219,"$480,520",4 Bd,4 bath,228 Harper Street,"Irving, TX",75063
2220,"$496,900",3 Bd,4 bath,5425 Patterson Street,"Irving, TX",75039
2221,"$514,900",3 Bd,4 bath,617 Dalton Lane,"Irving, TX",75039
2222,"$519,900",3 Bd,4 bath,633 Dalton Lane,"Irving, TX",75039
2223,"$549,900",3 Bd,4 bath,5437 Patterson Street,"Irving, TX",75039
2224,"$224,900",3 Bd,2 bath,2525 Morgan Street,"Irving, TX",75062
2225,"$279,000",3 Bd,3 bath,4012 Tacoma Street,"Irving, TX",75062
2226,"$424,000",3 Bd,4 bath,609 Via Ravello,"Irving, TX",75039
2227,"$345,000",2 Bd,"3 bath
    | 1,977",545 Via Amalfi  #311,"Irving, TX",75039
2228,"$219,000",2 Bd,2 bath,207 Cimarron Trail,"Irving, TX",75063
2229,"$550,000",3 Bd,4 bath,101 Decker Court,"Irving, TX",75062
2230,"$199,000",0 Bd,0 bath,6 Jabir Street,"Irving, TX",75061
2231,"$275,000",5 Bd,4 bath,905 Bower Drive,"Irving, TX",75061
2232,"$816,000",4 Bd,6 bath,659 Brookstone Drive,"Irving, TX",75039
2233,"$115,000",2 Bd,2 bath,1819 E Grauwyler Road,"Irving, TX",75061
2234,"$499,900",5 Bd,5 bath,8660 Drayton Drive,"Irving, TX",75063
2235,"$229,900",2 Bd,2 bath,904 Canal Street,"Irving, TX",75063
2236,"$625,000",6 Bd,5 bath,2205 Aristocrat Drive,"Irving, TX",75063
2237,"$849,500",4 Bd,5 bath,2630 Dames Lane,"Irving, TX",75063
2238,"$109,000",0 Bd,0 bath,2615 Roger Williams Drive,"Irving, TX",75061
2239,"$315,000",3 Bd,3 bath,1200 Woodleigh Drive,"Irving, TX",75061
2240,"$270,000",4 Bd,2 bath,2201 Rose Court,"Irving, TX",75060
2241,"$374,900",2 Bd,3 bath,652 Dalton Lane,"Irving, TX",75039
2242,"$249,000",3 Bd,2 bath,901 Bowman Street,"Irving, TX",75060
2243,"$290,000",2 Bd,3 bath,4132 William Dehaes Drive,"Irving, TX",75038
2244,"$849,500",4 Bd,5 bath,653 Clearwater Drive,"Irving, TX",75039
2245,"$1,089,000",0 Bd,0 bath,712 Hilltop Drive,"Irving, TX",75060
2246,"$849,500",4 Bd,"5 bath
    | 4,433",653 Clearwater DR,"Irving, TX",75039
2247,"$190,000",3 Bd,2 bath,2122 Scarlet Oaks Drive,"Irving, TX",75060
2248,"$195,000",2 Bd,3 bath,414 Santa Fe Trail,"Irving, TX",75063
2249,"$284,900",4 Bd,"2 bath
    | 1,817",1524 John Smith Drive,"Irving, TX",75061
2250,"$1,595,000",5 Bd,8 bath,435 O Connor Ridge Boulevard,"Irving, TX",75038
2251,"$484,900",3 Bd,4 bath,629 Dalton Lane,"Irving, TX",75039
2252,"$489,900",3 Bd,4 bath,5421 Patterson Street,"Irving, TX",75039
2253,"$5,000",0 Bd,0 bath,9999 Grauwyler Road,"Irving, TX",75061
2254,"$374,900",2 Bd,3 bath,642 Dalton Lane,"Irving, TX",75039
2255,"$299,500",4 Bd,2 bath,1919 Brenton Street,"Irving, TX",75062
2256,"$295,000",4 Bd,3 bath,4731 AMAL SALEH Street,"Irving, TX",75061
2257,"$525,000",4 Bd,3 bath,700 Canal Street,"Irving, TX",75063
2258,"$530,238",3 Bd,3 bath,6769 Verandah Way,"Irving, TX",75039
2259,"$791,060",4 Bd,4 bath,7931 Banyan Way,"Irving, TX",75063
2260,"$395,000",3 Bd,4 bath,662 Arbol,"Irving, TX",75039
2261,"$395,000",3 Bd,"4 bath
    | 2,107",662 Arbol Unit# 19,"Irving, TX",75039
2262,"$224,900",2 Bd,3 bath,219 Cimarron Trail,"Irving, TX",75063
2263,"$174,900",1 Bd,"2 bath
    | 1,002",683 Cimarron TRL,"Irving, TX",75063
2264,"$412,000",3 Bd,3 bath,9947 Michael Irvin Street,"Irving, TX",75063
2265,"$414,000",3 Bd,3 bath,9943 Michael Irvin Street,"Irving, TX",75063
2266,"$473,000",3 Bd,3 bath,227 Harper Street,"Irving, TX",75063
2267,"$359,000",2 Bd,2 bath,330 Las Colinas Boulevard E,"Irving, TX",75039
2268,"$635,000",3 Bd,4 bath,6859 Verandah Way,"Irving, TX",75039
2269,"$169,000",0 Bd,0 bath,13 Wildbriar Drive,"Irving, TX",75061
2270,"$610,000",5 Bd,6 bath,7904 Swenson Drive,"Irving, TX",75063
2271,"$475,900",3 Bd,4 bath,656 Dalton Lane,"Irving, TX",75039
2272,"$115,000",2 Bd,"1 bath
    | 1,084",1819 Grauwyler Road E 178,"Irving, TX",75061
2273,"$445,000",3 Bd,3 bath,4303 Spyglass Hill Lane,"Irving, TX",75038
2274,"$493,996",3 Bd,2 bath,3404 Begonia Lane,"Irving, TX",75038
2275,"$374,900",2 Bd,3 bath,648 Dalton Lane,"Irving, TX",75039
2276,"$475,900",3 Bd,4 bath,634 Dalton Lane,"Irving, TX",75039
2277,"$3,795,000",6 Bd,9 bath,4405 Windsor Ridge Drive,"Irving, TX",75038
2278,"$289,000",2 Bd,3 bath,6631 Via Positano,"Irving, TX",75039
2279,"$484,900",3 Bd,4 bath,621 Dalton Lane,"Irving, TX",75039
2280,"$219,900",3 Bd,2 bath,1204 Milner Road,"Irving, TX",75061
2281,"$250,000",3 Bd,2 bath,8652 Wellington Point Drive,"Irving, TX",75063
2282,"$364,950",3 Bd,3 bath,8304 Richmond Court,"Irving, TX",75063
2283,"$374,900",2 Bd,3 bath,638 Dalton Lane,"Irving, TX",75039
2284,"$399,990",7 Bd,4 bath,612 S Delaware Street,"Irving, TX",75060
2285,"$453,900",2 Bd,3 bath,101 Decker Drive,"Irving, TX",75062
2286,"$526,851",4 Bd,4 bath,629 Courtyard Lane,"Irving, TX",75039
2287,"$528,327",4 Bd,4 bath,6776 Verandah Way,"Irving, TX",75039
2288,"$610,000",3 Bd,2 bath,1712 W 7th Street,"Irving, TX",75060
2289,"$965,000",4 Bd,6 bath,4759 Byron Circle,"Irving, TX",75038
2290,"$1,112,000",2 Bd,3 bath,300 Golf Club Drive,"Irving, TX",75038
2291,"$2,300,000",5 Bd,10 bath,4401 Windsor Ridge Drive,"Irving, TX",75038
2292,"$144,000",0 Bd,0 bath,5 Shemsa Way,"Irving, TX",75061
2293,"$154,000",0 Bd,0 bath,1204 Holly Street,"Irving, TX",75061
2294,"$160,000",0 Bd,0 bath,29 Hanaa Court,"Irving, TX",75038
2295,"$175,000",3 Bd,2 bath,1816 Peabody Avenue,"Dallas, TX",75215
2296,"$1,825,000",7 Bd,12 bath,2000 Park Avenue,"Dallas, TX",75215
2297,"$185,000",3 Bd,2 bath,2805 South Boulevard,"Dallas, TX",75215
2298,"$347,500",2 Bd,2 bath,1823 S Ervay Street,"Dallas, TX",75215
2299,"$189,900",4 Bd,2 bath,3526 Parnell Street,"Dallas, TX",75215
2300,"$175,000",3 Bd,2 bath,3508 Booker Street,"Dallas, TX",75215
2301,"$100,000",4 Bd,2 bath,2309 Jordan Street,"Dallas, TX",75215
2302,"$499,900",2 Bd,3 bath,1529 Cosette Drive,"Dallas, TX",75215
2303,"$509,900",2 Bd,3 bath,1537 Cosette Drive,"Dallas, TX",75215
2304,"$183,990",3 Bd,2 bath,3820 Colonial Avenue,"Dallas, TX",75215
2305,"$225,000",3 Bd,2 bath,3037 Warren Avenue,"Dallas, TX",75215
2306,"$300,000",3 Bd,3 bath,1728 Stoneman Street,"Dallas, TX",75215
2307,"$165,000",3 Bd,2 bath,4423 Colonial Avenue,"Dallas, TX",75215
2308,"$146,990",3 Bd,2 bath,3204 Tuskegee Street,"Dallas, TX",75215
2309,"$199,900",2 Bd,2 bath,4107 East Side Avenue,"Dallas, TX",75226
2310,"$325,000",3 Bd,2 bath,1823 Clear Creek Lane,"Carrollton, TX",75007
2311,"$330,000",3 Bd,3 bath,2126 Nob Hill,"Carrollton, TX",75006
2312,"$340,000",3 Bd,3 bath,2816 S Surrey Drive,"Carrollton, TX",75006
2313,"$399,000",3 Bd,3 bath,2111 Clearwater Trail,"Carrollton, TX",75010
2314,"$578,000",5 Bd,"4 bath
    | 3,781",4108 Saginaw Lane,"Carrollton, TX",75010
2315,"$589,000",4 Bd,4 bath,4637 Stone Oak Drive,"Carrollton, TX",75010
2316,"$412,000",4 Bd,3 bath,1476 Hollow Ridge Drive,"Carrollton, TX",75007
2317,"$190,000",2 Bd,3 bath,3550 Country Square Drive,"Carrollton, TX",75006
2318,"$220,000",2 Bd,1 bath,1605 Baxley Street,"Carrollton, TX",75006
2319,"$229,900",3 Bd,2 bath,2165 Villa Place,"Carrollton, TX",75006
2320,"$230,400",2 Bd,2 bath,2102 Willowgate Lane,"Carrollton, TX",75006
2321,"$240,000",2 Bd,2 bath,2205 Cedarcrest Drive,"Carrollton, TX",75007
2322,"$240,000",3 Bd,2 bath,2615 Medina Drive,"Carrollton, TX",75007
2323,"$270,000",3 Bd,3 bath,2109 Via Estrada,"Carrollton, TX",75006
2324,"$275,000",3 Bd,2 bath,3005 Hyde Court,"Carrollton, TX",75007
2325,"$303,000",3 Bd,2 bath,1514 Cecil Drive,"Carrollton, TX",75006
2326,"$317,550",3 Bd,3 bath,1305 Dallshan Drive,"Carrollton, TX",75007
2327,"$340,000",3 Bd,3 bath,2749 Carmel Drive,"Carrollton, TX",75006
2328,"$349,900",3 Bd,3 bath,4670 Rhett Lane,"Carrollton, TX",75010
2329,"$425,000",4 Bd,2 bath,3817 Harrison Drive,"Carrollton, TX",75010
2330,"$459,900",3 Bd,3 bath,7 Country Lake Drive,"Carrollton, TX",75006
2331,"$179,900",2 Bd,2 bath,2640 Via La Paloma,"Carrollton, TX",75006
2332,"$237,300",2 Bd,2 bath,2106 Holly Hill Lane,"Carrollton, TX",75007
2333,"$255,000",3 Bd,2 bath,2105 Yewpon Court,"Carrollton, TX",75007
2334,"$255,000",3 Bd,"2 bath
    | 1,676",2105 Yewpon CT,"Carrollton, TX",75007
2335,"$290,000",3 Bd,3 bath,2225 Chapman Drive,"Carrollton, TX",75010
2336,"$315,000",3 Bd,2 bath,1901 Primrose Lane,"Carrollton, TX",75007
2337,"$325,000",4 Bd,2 bath,2022 Wedgewood Lane,"Carrollton, TX",75006
2338,"$340,000",4 Bd,3 bath,1352 Marken Court,"Carrollton, TX",75007
2339,"$345,000",4 Bd,3 bath,1932 Chesham Drive,"Carrollton, TX",75007
2340,"$359,900",3 Bd,3 bath,1533 Joy Drive,"Carrollton, TX",75007
2341,"$409,900",3 Bd,3 bath,2303 Castle Rock Road,"Carrollton, TX",75007
2342,"$429,000",3 Bd,2 bath,2152 Spencer Lane,"Carrollton, TX",75010
2343,"$429,900",3 Bd,3 bath,4678 Dozier Road,"Carrollton, TX",75010
2344,"$437,102",3 Bd,3 bath,1528 Olive Street,"Carrollton, TX",75006
2345,"$440,000",3 Bd,2 bath,4872 Haven Ridge Road,"Carrollton, TX",75010
2346,"$479,225",3 Bd,3 bath,1545 Kessler Drive,"Carrollton, TX",75006
2347,"$532,018",3 Bd,3 bath,1508 Jackson Street,"Carrollton, TX",75006
2348,"$544,900",4 Bd,4 bath,4720 Alexander Drive,"Carrollton, TX",75010
2349,"$649,900",5 Bd,4 bath,4461 Young Drive,"Carrollton, TX",75010
2350,"$650,000",5 Bd,4 bath,1508 Prairie Drive,"Carrollton, TX",75007
2351,"$810,000",4 Bd,5 bath,2412 Cardinal Boulevard,"Carrollton, TX",75010
2352,"$810,000",4 Bd,"5 bath
    | 3,767",2412 Cardinal BLVD,"Carrollton, TX",75010
2353,"$210,000",3 Bd,2 bath,2035 Clubridge Drive,"Carrollton, TX",75006
2354,"$240,000",2 Bd,2 bath,1603 Baxley Street,"Carrollton, TX",75006
2355,"$245,000",3 Bd,3 bath,2119 Via Estrada,"Carrollton, TX",75006
2356,"$250,000",3 Bd,2 bath,2702 Creek Wood Court,"Carrollton, TX",75006
2357,"$292,500",2 Bd,3 bath,2127 Mcparland Court,"Carrollton, TX",75006
2358,"$345,000",3 Bd,2 bath,3100 Delaford Drive,"Carrollton, TX",75007
2359,"$399,999",4 Bd,"2 bath
    | 2,440",1100 Yorkshire Drive,"Carrollton, TX",75007
2360,"$470,000",4 Bd,3 bath,2260 Red Mule Lane,"Carrollton, TX",75010
2361,"$319,997",3 Bd,"3 bath
    | 2,032",2412 Via Bonita,"Carrollton, TX",75006
